# index, label, _pos
1182,697357_w,"array([-0.40673439, -4.15213314])"
1183,60821_i,"array([ 0.35710193, -7.13030816])"
1184,61084_i,"array([-0.59034756, -6.87805811])"
1185,61136_i,"array([-1.55434502, -4.50180236])"
1186,61159_i,"array([-0.72511929, -6.98971335])"
1187,232576_w,"array([-0.24757114, -6.7643139 ])"
1188,266463_w,"array([-0.65277228, -7.68900813])"
1189,318621_w,"array([-0.26171973, -7.58071431])"
1190,321870_w,"array([-0.1467787 , -6.54960971])"
1191,329129_w,"array([-0.34082265, -6.44014048])"
1192,460344_w,"array([-0.44398467, -7.68441307])"
1193,568985_w,"array([-1.08935417, -6.87529765])"
1194,61311_i,"array([-1.95507857, -3.7834417 ])"
1195,61362_i,"array([ -4.51819339, -12.02373858])"
1196,314426_w,"array([ -4.40237191, -12.16032288])"
1197,61413_i,"array([ 4.58765784, -8.58635789])"
1198,458982_w,"array([ 4.66891756, -8.43100541])"
1199,61466_i,"array([ 0.20200116, -7.17423881])"
1200,61519_i,"array([ 5.18074642, -8.03793466])"
1201,316507_w,"array([ 5.34752567, -7.982339  ])"
1202,61570_i,"array([ 5.41591098, -5.68724681])"
1203,175578_w,"array([ 5.22615199, -5.55220432])"
1204,266935_w,"array([ 5.40107211, -5.44795533])"
1205,380185_w,"array([ 5.64591669, -5.72209577])"
1206,467413_w,"array([ 5.52570633, -5.89386517])"
1207,510666_w,"array([ 5.19562451, -5.75536086])"
1208,549962_w,"array([ 5.5897274 , -5.52553049])"
1209,85055_w,"array([ 5.32542254, -5.91176123])"
1210,61620_i,"array([-5.24450082, -5.69275619])"
1211,19291_w,"array([-4.48552684, -5.66822143])"
1212,289920_w,"array([-5.42495753, -5.93970969])"
1213,310300_w,"array([-5.66130914, -5.77757559])"
1214,317266_w,"array([-5.59003848, -5.91443426])"
1215,317350_w,"array([-5.48254184, -5.77312832])"
1216,317433_w,"array([-5.38229987, -5.51144089])"
1217,317678_w,"array([-5.52011134, -5.62085465])"
1218,64243_w,"array([-5.61588024, -5.48685801])"
1219,64471_w,"array([-5.68283377, -5.63065223])"
1220,695684_w,"array([-5.4817    , -5.39449081])"
1221,61672_i,"array([-6.50340919, -0.80295719])"
1222,318702_w,"array([-6.3548528 , -0.89471788])"
1223,61695_i,"array([-0.9124104 , -7.27241434])"
1224,61718_i,"array([-0.54037477, -6.76233988])"
1225,116591_w,"array([ 0.10306392, -6.59771616])"
1226,239209_w,"array([-0.05059346, -6.22636508])"
1227,252526_w,"array([ 0.24721806, -6.83727897])"
1228,265892_w,"array([ 0.0086377 , -6.54247442])"
1229,266009_w,"array([ 0.2091349 , -6.55006425])"
1230,282185_w,"array([ 0.18994604, -6.45228237])"
1231,307146_w,"array([-0.7369714 , -7.45563572])"
1232,315914_w,"array([ 0.20230822, -6.64156313])"
1233,317866_w,"array([-0.04157033, -6.34151021])"
1234,331679_w,"array([ 0.12741737, -6.36642042])"
1235,41048_w,"array([-0.05421229, -6.45527742])"
1236,410591_w,"array([ 0.25144213, -6.72207298])"
1237,451072_w,"array([ 0.12936387, -7.1737011 ])"
1238,465195_w,"array([ 0.04967868, -6.28635695])"
1239,536456_w,"array([ 0.03560194, -6.41321822])"
1240,557596_w,"array([-0.13998451, -6.38055003])"
1241,598068_w,"array([ 0.09583819, -6.49522672])"
1242,628766_w,"array([-0.14977323, -6.28363456])"
1243,61771_i,"array([-2.41654474, -6.55703023])"
1244,82637_w,"array([-2.76687872, -6.7551393 ])"
1245,61824_i,"array([-5.12811706, -0.08830457])"
1246,67213_w,"array([-5.26019404,  0.03139048])"
1247,61877_i,"array([-5.8959966 , -0.27912882])"
1248,68152_w,"array([-5.8522479 , -0.45098287])"
1249,61930_i,"array([ 4.45629302, -2.48848895])"
1250,29037_w,"array([ 4.6311453 , -2.52043121])"
1251,61980_i,"array([ 0.18135785, -7.03723231])"
1252,619_i,"array([-0.86845048, -6.38495885])"
1253,222282_w,"array([-0.22913694, -6.13571668])"
1254,253407_w,"array([-0.2816438 , -6.23071083])"
1255,256113_w,"array([-1.05323877, -6.54986783])"
1256,256180_w,"array([-0.45012469, -6.14512873])"
1257,302253_w,"array([-0.39248152, -6.26622822])"
1258,330814_w,"array([-0.41121553, -5.95702029])"
1259,330979_w,"array([-0.23451041, -6.04303128])"
1260,335376_w,"array([-0.36044317, -6.064361  ])"
1261,478158_w,"array([-1.10257502, -6.38435702])"
1262,478698_w,"array([-0.35901767, -6.16639139])"
1263,479241_w,"array([-1.21595793, -6.3328908 ])"
1264,552416_w,"array([-0.30659533, -5.97196657])"
1265,62031_i,"array([ 0.10977702, -6.73468958])"
1266,62081_i,"array([-3.03550121,  0.53537985])"
1267,618638_w,"array([-2.86516113,  0.59322966])"
1268,62134_i,"array([-0.24898586, -7.33659922])"
1269,62187_i,"array([-4.15001142, -6.83351659])"
1270,62235_i,"array([ 0.93126442, -4.38393472])"
1271,322704_w,"array([ 1.27514352, -4.39890758])"
1272,71582_w,"array([ 1.27191842, -4.23920256])"
1273,62261_i,"array([-0.76580469, -6.49249528])"
1274,62313_i,"array([0.72450059, 0.67910056])"
1275,62367_i,"array([-6.86425806, -1.45007634])"
1276,698711_w,"array([-7.02466997, -1.37843047])"
1277,62420_i,"array([-2.44096976, -6.64802848])"
1278,62472_i,"array([ 1.32097439, -4.11069145])"
1279,278970_w,"array([ 1.55731664, -3.85311103])"
1280,389102_w,"array([ 1.66055585, -4.01307608])"
1281,65858_w,"array([ 0.81555763, -4.5009982 ])"
1282,62525_i,"array([ 4.72076728, -9.43150693])"
1283,478682_w,"array([ 4.79488706, -9.27399294])"
1284,62578_i,"array([  0.94456271, -12.37829322])"
1285,328536_w,"array([  0.810472 , -12.2680106])"
1286,62630_i,"array([ 0.37780492, -6.84268297])"
1287,62683_i,"array([ 4.21691895, -3.08486386])"
1288,330007_w,"array([ 4.38954874, -3.11421116])"
1289,62735_i,"array([-0.40075358, -7.46626223])"
1290,62788_i,"array([-0.36922608, -5.33634747])"
1291,332249_w,"array([ 0.22641984, -5.3199466 ])"
1292,581039_w,"array([ 0.22364175, -5.19253604])"
1293,8815_w,"array([ 0.26571182, -5.45500407])"
1294,62813_i,"array([-0.73271896, -7.02803292])"
1295,62864_i,"array([ 1.07708566, -4.48244066])"
1296,62918_i,"array([-4.05047505,  0.75925043])"
1297,278602_w,"array([-4.09808367,  0.93011256])"
1298,62970_i,"array([ 5.33811828, -4.63488605])"
1299,331533_w,"array([ 5.51036884, -4.59333891])"
1300,63021_i,"array([-4.09890226, -7.09011343])"
1301,63358_i,"array([ -0.79445687, -12.71635733])"
1302,235800_w,"array([ -0.72516933, -12.91106376])"
1303,25003_w,"array([ -0.59080701, -12.65609535])"
1304,314588_w,"array([ -0.85480129, -12.52097581])"
1305,339190_w,"array([ -0.99454766, -12.77649377])"
1306,63906_i,"array([-2.70492472, -4.29444875])"
1307,329799_w,"array([-3.16912556, -4.05635792])"
1308,332163_w,"array([-2.938694  , -3.88550545])"
1309,425033_w,"array([-3.07946526, -3.90694311])"
1310,699779_w,"array([-3.04063995, -4.01978616])"
1311,64455_i,"array([-0.64861648, -6.97157151])"
1312,208230_w,"array([-0.22111199, -7.19403707])"
1313,331471_w,"array([-0.2263299, -6.4664914])"
1314,331741_w,"array([ 0.02206052, -7.05986511])"
1315,579033_w,"array([-0.84438876, -7.62499627])"
1316,6463_i,"array([-1.3295568 , -4.12424914])"
1317,279411_w,"array([-0.96565523, -3.64841387])"
1318,523714_w,"array([-1.07033203, -3.58464463])"
1319,65005_i,"array([-0.75834279, -4.93222051])"
1320,66092_i,"array([-0.06854215, -5.77231354])"
1321,67154_i,"array([-7.92048001, -8.4111993 ])"
1322,61945_w,"array([-7.84954761, -8.59025929])"
1323,67180_i,"array([-1.98124176, -4.67216495])"
1324,314750_w,"array([-2.25272478, -4.39498782])"
1325,314831_w,"array([-2.42515102, -4.26760861])"
1326,361967_w,"array([-2.10915951, -4.20888953])"
1327,517741_w,"array([-2.32749961, -4.33421345])"
1328,80875_w,"array([-2.40816126, -4.38537754])"
1329,68259_i,"array([-1.73791609, -3.98180444])"
1330,286400_w,"array([-1.57636766, -3.4425595 ])"
1331,331801_w,"array([-1.68401511, -3.473064  ])"
1332,699310_w,"array([-1.72347294, -3.37676856])"
1333,69345_i,"array([-2.13324057, -7.11821139])"
1334,260635_w,"array([-2.50956369, -7.60167437])"
1335,261346_w,"array([-2.429358  , -7.68184152])"
1336,301155_w,"array([-2.48833536, -7.4805383 ])"
1337,324383_w,"array([-2.31335191, -7.63422491])"
1338,328562_w,"array([-2.56455406, -7.40585449])"
1339,69789_i,"array([-3.02499175, -5.48212925])"
1340,114988_w,"array([-3.52688823, -5.37426144])"
1341,255431_w,"array([-3.46693408, -5.12675888])"
1342,27534_w,"array([-3.52753753, -5.23929407])"
1343,82420_w,"array([-3.59120773, -5.47931574])"
1344,9327_w,"array([-3.63031902, -5.3182615 ])"
1345,7026_i,"array([-0.82123317, -6.99231145])"
1346,70642_i,"array([-0.87048694, -7.06044074])"
1347,270544_w,"array([-1.1621401 , -7.66400508])"
1348,315831_w,"array([-1.06530845, -7.75793038])"
1349,71067_i,"array([-0.43143526, -6.96339582])"
1350,30025_w,"array([ 0.41056436, -7.05290539])"
1351,322543_w,"array([ 0.29549625, -6.93436018])"
1352,324358_w,"array([ 0.3305804 , -7.30630222])"
1353,326015_w,"array([ 0.38410548, -6.9572022 ])"
1354,333011_w,"array([ 0.39893444, -7.21435674])"
1355,56680_w,"array([ 0.29420499, -7.20892076])"
1356,71486_i,"array([-0.52347672, -7.4168892 ])"
1357,563762_w,"array([-0.06470691, -7.17332473])"
1358,71905_i,"array([-0.75538205, -7.08666713])"
1359,271427_w,"array([-0.95525515, -7.76624147])"
1360,285437_w,"array([-1.04197311, -7.6697878 ])"
1361,525954_w,"array([-0.87797272, -7.82354452])"
1362,604349_w,"array([-0.53493924, -7.72732248])"
1363,71928_i,"array([-3.0172556 , -6.47737782])"
1364,114962_w,"array([-3.7841724 , -6.69225595])"
1365,116979_w,"array([-3.58420777, -6.51211683])"
1366,118951_w,"array([-3.5092123 , -6.32741639])"
1367,15049_w,"array([-3.26897222, -6.41864589])"
1368,151544_w,"array([-3.46545411, -6.21945442])"
1369,155421_w,"array([-3.48690563, -6.49246129])"
1370,178082_w,"array([-3.40523487, -6.54064667])"
1371,195603_w,"array([-3.50902857, -6.59304599])"
1372,20029_w,"array([-3.6650966 , -6.43408959])"
1373,22774_w,"array([-3.75867362, -6.38398828])"
1374,230417_w,"array([-3.55020884, -6.69445208])"
1375,232565_w,"array([-3.09420904, -6.86367727])"
1376,247958_w,"array([-3.18925141, -6.85888453])"
1377,248879_w,"array([-3.14821068, -6.66981895])"
1378,271041_w,"array([-3.70635346, -6.61843364])"
1379,273838_w,"array([-3.15173609, -7.1835298 ])"
1380,275424_w,"array([-3.56886971, -6.25211868])"
1381,275479_w,"array([-3.53218942, -7.10760309])"
1382,275535_w,"array([-3.2121752 , -6.56748387])"
1383,288450_w,"array([-3.14529347, -6.96306234])"
1384,289921_w,"array([-3.54314428, -6.13995583])"
1385,292912_w,"array([-3.78280601, -6.4803081 ])"
1386,308962_w,"array([-3.2934666 , -6.31822372])"
1387,314333_w,"array([-3.36932831, -7.0775283 ])"
1388,315155_w,"array([-3.55465099, -6.99206107])"
1389,317514_w,"array([-3.0865782, -7.0665752])"
1390,318354_w,"array([-3.49519781, -6.90319115])"
1391,318436_w,"array([-3.36781324, -7.17112999])"
1392,319105_w,"array([-3.65409688, -6.2138205 ])"
1393,322221_w,"array([-2.96511302, -7.07916008])"
1394,322304_w,"array([-3.27677575, -7.06679191])"
1395,322385_w,"array([-3.2828581 , -6.87848858])"
1396,324278_w,"array([-3.7384795 , -6.77831178])"
1397,325693_w,"array([-3.24058375, -6.9691725 ])"
1398,327355_w,"array([-3.36260134, -6.2039038 ])"
1399,349641_w,"array([-3.63234885, -6.33928676])"
1400,368671_w,"array([-2.99776734, -6.86946847])"
1401,378924_w,"array([-3.25371055, -7.17448961])"
1402,394824_w,"array([-3.39887599, -6.30804966])"
1403,404325_w,"array([-3.37888292, -6.8826731 ])"
1404,408338_w,"array([-3.29852273, -6.11089906])"
1405,42495_w,"array([-3.53759595, -6.8016153 ])"
1406,47209_w,"array([-3.43433197, -6.64494627])"
1407,483525_w,"array([-3.18420889, -7.07255059])"
1408,492173_w,"array([-3.43642447, -6.82298787])"
1409,494897_w,"array([-3.45292034, -6.40013694])"
1410,495443_w,"array([-3.46350305, -6.73478585])"
1411,511760_w,"array([-3.59399424, -6.88102302])"
1412,551966_w,"array([-3.33617144, -6.62230517])"
1413,568187_w,"array([-2.81472039, -5.80366259])"
1414,607820_w,"array([-3.68528448, -6.52658577])"
1415,608966_w,"array([-2.94228845, -6.96860009])"
1416,613600_w,"array([-3.04125242, -7.16344326])"
1417,617074_w,"array([-3.36776618, -6.72914729])"
1418,622701_w,"array([-3.3366692 , -6.97171732])"
1419,627454_w,"array([-3.30297729, -6.52245765])"
1420,6483_w,"array([-3.65110643, -6.96847046])"
1421,694608_w,"array([-3.19362654, -6.76239641])"
1422,695416_w,"array([-3.46414588, -7.06160518])"
1423,695461_w,"array([-3.04796362, -6.97300331])"
1424,697179_w,"array([-3.56056953, -6.41587706])"
1425,697556_w,"array([-3.73180901, -6.28886363])"
1426,698948_w,"array([-3.2472879 , -6.22006592])"
1427,699029_w,"array([-3.30097474, -6.78664196])"
1428,700348_w,"array([-3.60425597, -6.6077648 ])"
1429,702574_w,"array([-3.07148815, -6.75593311])"
1430,702575_w,"array([-3.80212132, -6.58243132])"
1431,703895_w,"array([-3.36636284, -6.43255506])"
1432,704718_w,"array([-3.25937738, -6.67875871])"
1433,8095_w,"array([-3.65472745, -6.69654107])"
1434,84832_w,"array([-3.70532321, -6.87325393])"
1435,8816_w,"array([-3.42629335, -6.10620522])"
1436,7240_i,"array([ 0.52109909, -5.65844145])"
1437,248717_w,"array([ 0.87598319, -5.38308801])"
1438,326872_w,"array([ 0.86465104, -5.54092682])"
1439,41520_w,"array([ 0.87774024, -5.70411797])"
1440,463589_w,"array([ 1.03531152, -5.73943804])"
1441,471182_w,"array([-0.107025  , -5.51124148])"
1442,500920_w,"array([ 0.99775987, -5.59796589])"
1443,528673_w,"array([ 0.9355331 , -5.84659162])"
1444,73868_w,"array([ 1.00237173, -5.44893766])"
1445,72770_i,"array([-2.09503689, -3.81885833])"
1446,270748_w,"array([-1.95837352, -3.21362637])"
1447,278547_w,"array([-2.38268625, -3.43314685])"
1448,282405_w,"array([-2.26453347, -3.46185116])"
1449,316591_w,"array([-2.09143295, -3.3078242 ])"
1450,327274_w,"array([-2.417876  , -3.27205895])"
1451,330670_w,"array([-2.48582542, -3.3763828 ])"
1452,334644_w,"array([-2.0442301, -3.4147503])"
1453,46958_w,"array([-2.31997504, -3.20091058])"
1454,54375_w,"array([-2.08904115, -3.19547128])"
1455,575424_w,"array([-2.2030453 , -3.16204416])"
1456,593489_w,"array([-1.95749448, -3.32062113])"
1457,695765_w,"array([-2.31186165, -3.33683387])"
1458,697754_w,"array([-2.17189598, -3.4020675 ])"
1459,697840_w,"array([-2.21223063, -3.2826616 ])"
1460,73608_i,"array([-2.97668484, -3.67598285])"
1461,263627_w,"array([-3.47339652, -3.47625886])"
1462,273393_w,"array([-3.20943337, -3.45420142])"
1463,277165_w,"array([-3.15284077, -3.04674927])"
1464,301367_w,"array([-3.42465573, -3.37271228])"
1465,320637_w,"array([-3.27819538, -3.08931655])"
1466,320720_w,"array([-3.55104146, -3.68390242])"
1467,320799_w,"array([-3.20237353, -3.31314465])"
1468,320879_w,"array([-2.84227173, -3.38043826])"
1469,320962_w,"array([-3.27053514, -3.21168842])"
1470,321044_w,"array([-3.4805919 , -3.25748302])"
1471,321150_w,"array([-3.35510031, -3.28008859])"
1472,321231_w,"array([-3.22116833, -3.58958439])"
1473,321311_w,"array([-3.46805868, -3.59520151])"
1474,321390_w,"array([-3.5818461 , -3.52946569])"
1475,321468_w,"array([-3.30062023, -3.38415576])"
1476,321976_w,"array([-3.28061873, -3.71715526])"
1477,323528_w,"array([-3.55198997, -3.37854078])"
1478,323634_w,"array([-3.05876924, -3.14306839])"
1479,323714_w,"array([-2.84379246, -3.25893418])"
1480,323876_w,"array([-3.09088776, -3.26184342])"
1481,325292_w,"array([-2.78515162, -3.15856829])"
1482,325371_w,"array([-3.01679239, -3.036113  ])"
1483,354533_w,"array([-2.97141357, -3.44654403])"
1484,419670_w,"array([-2.95276064, -3.18656094])"
1485,485170_w,"array([-3.09607198, -3.38449537])"
1486,512306_w,"array([-2.74465233, -4.37826724])"
1487,567388_w,"array([-3.35260603, -3.61199632])"
1488,573828_w,"array([-3.38995093, -3.15892294])"
1489,574229_w,"array([-3.17177441, -3.16764039])"
1490,579430_w,"array([-3.43178424, -3.7445008 ])"
1491,6228_w,"array([-2.97734125, -3.30944869])"
1492,624338_w,"array([-3.09740269, -3.5279497 ])"
1493,630307_w,"array([-2.89292265, -3.07754107])"
1494,69058_w,"array([-3.34475587, -3.48934849])"
1495,74026_i,"array([-2.43618905, -5.16466765])"
1496,28794_w,"array([-2.85397093, -4.81255772])"
1497,411151_w,"array([-2.80919641, -5.01444733])"
1498,524259_w,"array([-2.76550707, -4.84541446])"
1499,61494_w,"array([-2.95497771, -5.03815606])"
1500,65155_w,"array([-2.98376109, -4.93574117])"
1501,94304_w,"array([-2.72604692, -4.93888695])"
1502,74439_i,"array([-2.74193649, -5.15193629])"
1503,47663_w,"array([-3.1764736 , -4.92900808])"
1504,75273_i,"array([-2.48026919, -6.43539474])"
1505,76104_i,"array([-1.71545743, -6.20941634])"
1506,33633_w,"array([-1.64191873, -5.93657959])"
1507,76127_i,"array([-2.62091318, -8.7877794 ])"
1508,315670_w,"array([-2.79507319, -9.1283922 ])"
1509,379555_w,"array([-2.53857254, -9.14296955])"
1510,551528_w,"array([-2.67242786, -9.21867518])"
1511,76554_i,"array([-2.00781475, -3.06673692])"
1512,255362_w,"array([-1.81873873, -2.6264963 ])"
1513,281028_w,"array([-1.94477875, -2.69372046])"
1514,419117_w,"array([-1.97841538, -2.5496715 ])"
1515,697002_w,"array([-2.10327839, -2.70240083])"
1516,700366_w,"array([-2.13660962, -2.56222923])"
1517,81980_w,"array([-2.25873783, -2.67503113])"
1518,7686_i,"array([-1.84916648, -4.76981669])"
1519,76972_i,"array([-0.77818714, -5.36913372])"
1520,326285_w,"array([-0.42092661, -5.1812114 ])"
1521,326365_w,"array([-0.29051019, -5.10923396])"
1522,326443_w,"array([-0.30472033, -5.21757551])"
1523,700506_w,"array([-0.24026078, -5.31267236])"
1524,76496_w,"array([-0.47535793, -5.07860718])"
1525,78231_i,"array([-2.73246632, -5.87300539])"
1526,79058_i,"array([ 0.15623788, -4.92559634])"
1527,230956_w,"array([ 0.50037055, -4.57781299])"
1528,292175_w,"array([ 0.69165326, -4.75644145])"
1529,314911_w,"array([ 0.60568844, -4.87746227])"
1530,330314_w,"array([ 0.48218442, -4.83122749])"
1531,454351_w,"array([ 0.57825494, -4.49459027])"
1532,534663_w,"array([ 0.55039304, -4.72995536])"
1533,59419_w,"array([ 0.62904351, -5.02389726])"
1534,67926_w,"array([ 0.73072952, -4.9083949 ])"
1535,80015_i,"array([-0.58701865, -7.00005089])"
1536,133068_w,"array([ 0.02503715, -6.68468287])"
1537,311809_w,"array([ 0.17178288, -6.94196975])"
1538,406654_w,"array([ 0.06428115, -7.37613082])"
1539,80039_i,"array([-3.58380267, -5.70932102])"
1540,2327_w,"array([-4.03259337, -5.91928056])"
1541,264517_w,"array([-4.06764645, -5.72115318])"
1542,289944_w,"array([-4.12494697, -5.83638244])"
1543,312565_w,"array([-4.06535853, -5.59703729])"
1544,332367_w,"array([-3.95862922, -5.80092868])"
1545,332802_w,"array([-4.16428804, -5.4844938 ])"
1546,410826_w,"array([-4.0441592, -5.468913 ])"
1547,450121_w,"array([-3.93530983, -5.5235221 ])"
1548,588235_w,"array([-3.94261092, -5.66318133])"
1549,603756_w,"array([-4.19425633, -5.73032581])"
1550,695996_w,"array([-4.08117576, -5.35193788])"
1551,703787_w,"array([-3.94822301, -5.36581428])"
1552,79142_w,"array([-4.19308149, -5.609149  ])"
1553,8135_i,"array([-0.9480633 , -5.43447952])"
1554,8604_i,"array([ 0.42958118, -4.40186363])"
1555,382739_w,"array([ 0.76070123, -4.10595868])"
1556,9270_i,"array([-0.70414917, -7.10113615])"
1557,392295_w,"array([-0.69712467, -7.78796614])"
1558,417396_w,"array([-0.78150753, -7.81158155])"
1559,432022_w,"array([-0.59899085, -7.78321984])"
1560,9481_i,"array([-2.24445851, -4.05817899])"
1561,16800_w,"array([-2.659788  , -3.69004329])"
1562,310540_w,"array([-2.49823073, -3.55363621])"
1563,320393_w,"array([-2.40627483, -3.72169894])"
1564,352614_w,"array([-2.67881435, -3.80449451])"
1565,523174_w,"array([-2.61361503, -3.58320128])"
1566,538658_w,"array([-2.39238843, -3.59950454])"
1567,605795_w,"array([-2.5260411 , -3.68800746])"
1568,68379_w,"array([-2.28178036, -3.63259408])"
